Transacao,Usuario,Provedor,Produto,ProdutoCategoria,Canal,ValorEmConta,ValorServico,DataHora,EstrategiaPreco,Fraude
62769,568,6,3,netflix,3,1000.0,1000,2018-11-15T12:51:48Z,2,0
84476,4841,4,6,varejo,2,-50.0,50,2018-11-15T12:51:50Z,2,0
135062,946,6,11,internet,3,5000.0,5000,2018-11-15T12:52:09Z,2,0
113903,4841,4,6,varejo,2,-100.0,100,2018-11-15T12:52:19Z,2,0
28526,3937,5,3,netflix,3,1000.0,1000,2018-11-15T13:02:23Z,4,0
49191,3937,5,15,varejo,3,500.0,500,2018-11-15T13:03:45Z,2,0
80887,109,5,3,netflix,3,1000.0,1000,2018-11-15T13:05:02Z,4,0
122162,4841,4,6,varejo,2,-50.0,50,2018-11-15T13:05:44Z,2,0
114773,1523,3,11,internet,3,1000.0,1000,2018-11-15T13:06:47Z,1,0
140535,4841,4,6,varejo,2,-20.0,20,2018-11-15T13:09:00Z,2,0
134241,2540,6,10,netflix,3,1000.0,1000,2018-11-15T13:10:43Z,2,0
37209,4841,4,6,varejo,2,-20.0,20,2018-11-15T13:10:57Z,2,0
120999,272,6,10,netflix,3,700.0,700,2018-11-15T13:13:26Z,2,0
46128,2056,6,3,netflix,3,1000.0,1000,2018-11-15T13:14:44Z,2,0
101193,1601,6,19,globoplay,3,11000.0,11000,2018-11-15T13:15:10Z,2,0
13444,4841,4,6,varejo,2,-50.0,50,2018-11-15T13:15:16Z,2,0
94299,4841,4,6,varejo,2,-220.0,220,2018-11-15T13:15:23Z,2,0
111349,3792,5,15,varejo,3,1000.0,1000,2018-11-15T13:20:24Z,2,0
59905,3792,6,3,netflix,3,1000.0,1000,2018-11-15T13:22:42Z,2,0
75952,4841,4,6,varejo,2,-50.0,50,2018-11-15T13:23:14Z,2,0
7947,1339,6,3,netflix,3,1000.0,1000,2018-11-15T13:27:49Z,2,0
87675,4841,4,6,varejo,2,-50.0,50,2018-11-15T13:28:26Z,2,0
56742,2604,6,3,netflix,3,2000.0,2000,2018-11-15T13:30:00Z,2,0
96621,4841,4,6,varejo,2,-100.0,100,2018-11-15T13:30:34Z,2,0
16055,4769,1,15,varejo,3,8000.0,8000,2018-11-15T13:31:52Z,2,0
36975,3595,5,15,varejo,3,90000.0,90000,2018-11-15T13:32:38Z,2,0
137237,2973,6,10,netflix,3,3000.0,3000,2018-11-15T13:34:02Z,2,0
90915,4841,4,6,varejo,2,-60.0,60,2018-11-15T13:34:17Z,2,0
95935,3595,6,3,netflix,3,1000.0,1000,2018-11-15T13:39:31Z,2,0
98158,4841,4,6,varejo,2,-50.0,50,2018-11-15T13:40:04Z,2,0
79390,1567,6,3,netflix,3,1500.0,1500,2018-11-15T13:42:39Z,2,0
87775,3937,5,15,varejo,3,1000.0,1000,2018-11-15T13:44:39Z,2,0
6381,2019,5,15,varejo,3,500.0,500,2018-11-15T13:45:06Z,2,0
37450,1601,6,10,netflix,3,1000.0,1000,2018-11-15T13:46:10Z,2,0
52443,4841,4,6,varejo,2,-20.0,20,2018-11-15T13:46:25Z,2,0
22576,2019,6,3,netflix,3,500.0,500,2018-11-15T13:47:21Z,2,0
89610,4841,4,6,varejo,2,-25.0,25,2018-11-15T13:47:54Z,2,0
100678,1601,6,3,netflix,3,1000.0,1000,2018-11-15T13:49:58Z,2,0
91815,4841,4,6,varejo,2,-50.0,50,2018-11-15T13:50:26Z,2,0
52035,2292,6,3,netflix,3,1000.0,1000,2018-11-15T13:51:40Z,2,0
119325,4841,4,6,varejo,2,-50.0,50,2018-11-15T13:52:09Z,2,0
133830,12,6,10,netflix,3,1000.0,1000,2018-11-15T14:01:09Z,2,0
84667,4841,4,6,varejo,2,-20.0,20,2018-11-15T14:01:23Z,2,0
20209,538,6,3,netflix,3,7000.0,7000,2018-11-15T14:07:43Z,2,0
131976,4841,4,6,varejo,2,-350.0,350,2018-11-15T14:08:17Z,2,0
18520,1601,6,3,netflix,3,1500.0,1500,2018-11-15T14:13:06Z,2,0
107796,4841,4,6,varejo,2,-75.0,75,2018-11-15T14:13:37Z,2,0
31097,1601,6,3,netflix,3,1500.0,1500,2018-11-15T14:17:09Z,2,0
132265,4841,4,6,varejo,2,-75.0,75,2018-11-15T14:17:39Z,2,0
3822,4352,5,3,netflix,3,2800.0,2800,2018-11-15T14:18:06Z,4,0
89433,4841,4,6,varejo,2,-140.0,140,2018-11-15T14:19:04Z,2,0
122139,12,6,4,netflix,3,2000.0,2000,2018-11-15T14:19:07Z,2,0
91764,1601,6,10,netflix,3,1000.0,1000,2018-11-15T14:19:13Z,2,0
109592,2230,6,1,netflix,3,420.0,420,2018-11-15T14:19:24Z,2,0
53948,4841,4,6,varejo,2,-20.0,20,2018-11-15T14:19:27Z,2,0
23385,4841,4,6,varejo,2,-100.0,100,2018-11-15T14:19:31Z,2,0
59507,4841,4,6,varejo,2,-19.0,19,2018-11-15T14:19:39Z,2,0
61448,3603,6,10,netflix,3,1000.0,1000,2018-11-15T14:21:36Z,2,0
45517,4841,4,6,varejo,2,-20.0,20,2018-11-15T14:21:48Z,2,0
105250,1346,6,4,netflix,3,1000.0,1000,2018-11-15T14:22:42Z,2,0
132944,4841,4,6,varejo,2,-50.0,50,2018-11-15T14:22:55Z,2,0
57443,3595,6,4,netflix,3,1000.0,1000,2018-11-15T14:33:39Z,2,0
102055,4841,4,6,varejo,2,-50.0,50,2018-11-15T14:33:55Z,2,0
21526,1339,6,10,netflix,3,1000.0,1000,2018-11-15T14:34:01Z,2,0
128375,4841,4,6,varejo,2,-20.0,20,2018-11-15T14:34:12Z,2,0
92438,2406,6,14,varejo,3,24416.0,24416,2018-11-15T14:38:41Z,2,0
86292,1339,6,3,netflix,3,3000.0,3000,2018-11-15T14:39:15Z,2,0
127995,4841,4,6,varejo,2,-150.0,150,2018-11-15T14:39:49Z,2,0
140278,1339,6,10,netflix,3,3000.0,3000,2018-11-15T14:43:03Z,2,0
135117,4841,4,6,varejo,2,-60.0,60,2018-11-15T14:43:17Z,2,0
327,1346,6,10,netflix,3,1000.0,1000,2018-11-15T14:45:19Z,2,0
75257,4841,4,6,varejo,2,-20.0,20,2018-11-15T14:45:33Z,2,0
129961,2056,6,3,netflix,3,4000.0,4000,2018-11-15T14:46:08Z,2,0
1080,4841,4,6,varejo,2,-200.0,200,2018-11-15T14:46:38Z,2,0
64235,3019,6,10,netflix,3,500.0,500,2018-11-15T14:57:35Z,2,0
20940,4841,4,6,varejo,2,-10.0,10,2018-11-15T14:57:52Z,2,0
46328,1346,6,3,netflix,3,1000.0,1000,2018-11-15T15:03:24Z,2,0
82628,4590,6,11,internet,3,1000.0,1000,2018-11-15T15:03:51Z,2,0
102979,4841,4,6,varejo,2,-50.0,50,2018-11-15T15:04:01Z,2,0
84040,3219,1,10,netflix,3,500.0,500,2018-11-15T15:09:07Z,4,0
28070,4841,4,6,varejo,2,-10.0,10,2018-11-15T15:10:27Z,2,0
84822,3792,5,10,netflix,3,2000.0,2000,2018-11-15T15:13:39Z,4,0
29885,3792,5,15,varejo,3,1500.0,1500,2018-11-15T15:15:41Z,2,0
10792,1601,6,3,netflix,3,1000.0,1000,2018-11-15T15:16:05Z,2,0
27636,1294,6,10,netflix,3,1000.0,1000,2018-11-15T15:16:18Z,2,0
84595,4841,4,6,varejo,2,-50.0,50,2018-11-15T15:16:39Z,2,0
95319,3792,5,15,varejo,3,1500.0,1500,2018-11-15T15:16:49Z,2,0
2495,280,1,3,netflix,3,500.0,500,2018-11-15T15:18:09Z,4,0
58259,3792,5,15,varejo,3,1500.0,1500,2018-11-15T15:18:29Z,2,0
29003,1601,6,3,netflix,3,2000.0,2000,2018-11-15T15:18:53Z,2,0
77887,1856,5,15,varejo,3,2000.0,2000,2018-11-15T15:19:24Z,2,0
112871,4841,4,6,varejo,2,-100.0,100,2018-11-15T15:19:26Z,2,0
130982,1601,6,3,netflix,3,1000.0,1000,2018-11-15T15:20:05Z,2,0
87014,1856,6,3,netflix,3,1500.0,1500,2018-11-15T15:20:33Z,2,0
29790,4841,4,6,varejo,2,-50.0,50,2018-11-15T15:20:34Z,2,0
59902,4841,4,6,varejo,2,-75.0,75,2018-11-15T15:21:04Z,2,0
108356,1601,6,3,netflix,3,1000.0,1000,2018-11-15T15:21:52Z,2,0
3945,4841,4,6,varejo,2,-50.0,50,2018-11-15T15:22:22Z,2,0
89501,4206,5,10,netflix,3,500.0,500,2018-11-15T15:25:02Z,4,0
60040,3792,5,15,varejo,3,1500.0,1500,2018-11-15T15:26:22Z,2,0
101837,4726,6,10,netflix,3,500.0,500,2018-11-15T15:26:44Z,2,0
135399,3792,5,15,varejo,3,1500.0,1500,2018-11-15T15:28:04Z,2,0
135089,1601,6,3,netflix,3,1000.0,1000,2018-11-15T15:29:12Z,2,0
110640,4726,6,1,netflix,3,500.0,500,2018-11-15T15:29:43Z,2,0
44765,4841,4,6,varejo,2,-50.0,50,2018-11-15T15:29:49Z,2,0
17525,3792,5,15,varejo,3,1500.0,1500,2018-11-15T15:30:35Z,2,0
2455,3792,5,15,varejo,3,1000.0,1000,2018-11-15T15:31:10Z,2,0
139777,1601,6,3,netflix,3,1000.0,1000,2018-11-15T15:33:25Z,2,0
37084,4841,4,6,varejo,2,-50.0,50,2018-11-15T15:34:02Z,2,0
17537,1346,6,4,netflix,3,1000.0,1000,2018-11-15T15:34:24Z,2,0
15464,4841,4,6,varejo,2,-50.0,50,2018-11-15T15:34:36Z,2,0
119942,3792,6,10,netflix,3,1500.0,1500,2018-11-15T15:34:57Z,2,0
97976,1601,6,3,netflix,3,1000.0,1000,2018-11-15T15:35:03Z,2,0
129370,4841,4,6,varejo,2,-30.0,30,2018-11-15T15:35:07Z,2,0
107798,4841,4,6,varejo,2,-50.0,50,2018-11-15T15:35:34Z,2,0
67942,3081,5,10,netflix,3,2000.0,2000,2018-11-15T15:40:39Z,4,0
2832,1601,6,3,netflix,3,1000.0,1000,2018-11-15T15:41:34Z,2,0
127296,4841,4,6,varejo,2,-50.0,50,2018-11-15T15:42:11Z,2,0
83961,2333,1,21,boleto,3,18500.0,20255,2018-11-15T15:46:02Z,2,0
112484,1601,6,3,netflix,3,1000.0,1000,2018-11-15T15:46:28Z,2,0
108302,4841,4,6,varejo,2,-50.0,50,2018-11-15T15:47:02Z,2,0
104743,3375,6,1,netflix,3,1000.0,1000,2018-11-15T15:48:21Z,2,0
35503,4841,4,6,varejo,2,-35.0,35,2018-11-15T15:48:37Z,2,0
81318,1601,6,3,netflix,3,1000.0,1000,2018-11-15T15:50:44Z,2,0
75122,4841,4,6,varejo,2,-50.0,50,2018-11-15T15:51:17Z,2,0
67196,3595,6,3,netflix,3,1500.0,1500,2018-11-15T15:52:01Z,2,0
99140,1601,1,15,varejo,3,30000.0,30000,2018-11-15T15:52:09Z,2,0
32786,4841,4,6,varejo,2,-75.0,75,2018-11-15T15:52:31Z,2,0
128796,1601,6,10,netflix,3,1000.0,1000,2018-11-15T15:53:41Z,2,0
13770,4841,4,6,varejo,2,-20.0,20,2018-11-15T15:53:53Z,2,0
106754,1601,6,3,netflix,3,1000.0,1000,2018-11-15T15:54:47Z,2,0
106861,4841,4,6,varejo,2,-50.0,50,2018-11-15T15:55:19Z,2,0
100757,4517,5,19,globoplay,3,2500.0,2500,2018-11-15T15:56:25Z,2,0
81260,4841,4,6,varejo,2,-50.0,50,2018-11-15T15:56:51Z,2,0
135224,3470,5,15,varejo,3,14000.0,14000,2018-11-15T15:58:34Z,2,0
29831,3470,6,24,museu,3,10000.0,14000,2018-11-15T16:00:56Z,2,0
70849,4840,4,6,varejo,2,-1000.0,1000,2018-11-15T16:01:50Z,2,0
39646,3617,6,10,netflix,3,1500.0,1500,2018-11-15T16:05:43Z,2,0
64183,2237,6,3,netflix,3,1000.0,1000,2018-11-15T16:12:14Z,2,0
137881,297,5,15,varejo,3,10000.0,10000,2018-11-15T16:12:49Z,2,0
11204,1601,6,3,netflix,3,1000.0,1000,2018-11-15T16:13:47Z,2,0
127377,4841,4,6,varejo,2,-50.0,50,2018-11-15T16:14:20Z,2,0
51793,1601,6,3,netflix,3,1000.0,1000,2018-11-15T16:14:25Z,2,0
33916,4841,4,6,varejo,2,-50.0,50,2018-11-15T16:14:51Z,2,0
41495,332,5,15,varejo,3,2000.0,2000,2018-11-15T16:15:07Z,2,0
56729,297,6,3,netflix,3,10000.0,10000,2018-11-15T16:15:17Z,2,0
65816,4841,4,6,varejo,2,-500.0,500,2018-11-15T16:15:46Z,2,0
67068,3397,6,10,netflix,3,2500.0,2500,2018-11-15T16:16:34Z,2,0
112539,2592,5,4,netflix,3,1000.0,1000,2018-11-15T16:16:45Z,4,0
12174,4841,4,6,varejo,2,-30.0,30,2018-11-15T16:16:48Z,2,0
45537,332,5,15,varejo,3,2000.0,2000,2018-11-15T16:16:59Z,2,0
113316,4841,4,6,varejo,2,-50.0,50,2018-11-15T16:17:06Z,2,0
118547,4075,5,15,varejo,3,1600.0,1600,2018-11-15T16:17:21Z,2,0
19868,1601,6,10,netflix,3,500.0,500,2018-11-15T16:17:23Z,2,0
129004,3595,6,3,netflix,3,2500.0,2500,2018-11-15T16:17:30Z,2,0
133203,4841,4,6,varejo,2,-10.0,10,2018-11-15T16:17:35Z,2,0
51429,4841,4,6,varejo,2,-125.0,125,2018-11-15T16:17:57Z,2,0
97896,4075,5,15,varejo,3,1600.0,1600,2018-11-15T16:18:54Z,2,0
101596,1601,6,3,netflix,3,1000.0,1000,2018-11-15T16:20:12Z,2,0
52340,4841,4,6,varejo,2,-50.0,50,2018-11-15T16:20:46Z,2,0
123030,1601,6,10,netflix,3,1000.0,1000,2018-11-15T16:20:50Z,2,0
109587,4841,4,6,varejo,2,-20.0,20,2018-11-15T16:21:02Z,2,0
53253,1601,6,3,netflix,3,1000.0,1000,2018-11-15T16:21:37Z,2,0
69610,1346,6,10,netflix,3,1000.0,1000,2018-11-15T16:21:56Z,2,0
66024,4841,4,6,varejo,2,-50.0,50,2018-11-15T16:22:05Z,2,0
70191,4841,4,6,varejo,2,-20.0,20,2018-11-15T16:22:17Z,2,0
113177,2547,5,3,netflix,3,1000.0,1000,2018-11-15T16:22:21Z,4,0
22242,1601,6,3,netflix,3,1000.0,1000,2018-11-15T16:24:26Z,2,0
34024,4841,4,6,varejo,2,-50.0,50,2018-11-15T16:24:57Z,2,0
60462,2547,5,15,varejo,3,1000.0,1000,2018-11-15T16:25:06Z,2,0
67459,4075,5,15,varejo,3,1600.0,1600,2018-11-15T16:25:44Z,2,0
77882,3255,5,3,netflix,3,1000.0,1000,2018-11-15T16:26:23Z,4,0
737,3124,6,10,netflix,3,5000.0,5000,2018-11-15T16:26:40Z,2,0
121563,4841,4,6,varejo,2,-50.0,50,2018-11-15T16:27:07Z,2,0
40822,297,5,15,varejo,3,10000.0,10000,2018-11-15T16:27:27Z,2,0
69161,4075,6,1,netflix,3,2000.0,2000,2018-11-15T16:27:39Z,2,0
134887,4841,4,6,varejo,2,-80.0,80,2018-11-15T16:27:51Z,2,0
107336,1686,3,3,netflix,3,5000.0,5000,2018-11-15T16:28:18Z,1,0
48587,1601,6,3,netflix,3,1000.0,1000,2018-11-15T16:28:21Z,2,0
100454,4841,4,6,varejo,2,-50.0,50,2018-11-15T16:28:51Z,2,0
19508,297,5,15,varejo,3,10000.0,10000,2018-11-15T16:29:01Z,2,0
59370,4841,4,6,varejo,2,-250.0,250,2018-11-15T16:29:48Z,2,0
51727,678,6,3,netflix,3,500.0,500,2018-11-15T16:30:53Z,2,0
36837,2703,5,3,netflix,3,1000.0,1000,2018-11-15T16:31:01Z,4,0
86321,1601,6,3,netflix,3,1500.0,1500,2018-11-15T16:31:32Z,2,0
70671,4841,4,6,varejo,2,-50.0,50,2018-11-15T16:31:39Z,2,0
136733,297,6,3,netflix,3,2000.0,2000,2018-11-15T16:31:55Z,2,0
86866,4841,4,6,varejo,2,-75.0,75,2018-11-15T16:31:58Z,2,0
123712,4841,4,6,varejo,2,-100.0,100,2018-11-15T16:32:19Z,2,0
87719,1601,6,21,boleto,3,4500.0,5235,2018-11-15T16:33:05Z,2,0
56917,4841,4,6,varejo,2,-622.0,622,2018-11-15T16:33:38Z,2,0
24765,1346,6,3,netflix,3,2000.0,2000,2018-11-15T16:35:05Z,2,0
83263,4841,4,6,varejo,2,-100.0,100,2018-11-15T16:35:36Z,2,0
92487,1601,6,3,netflix,3,1000.0,1000,2018-11-15T16:35:37Z,2,0
34382,4841,4,6,varejo,2,-50.0,50,2018-11-15T16:36:08Z,2,0
51965,3937,6,3,netflix,3,1000.0,1000,2018-11-15T16:38:30Z,2,0
124727,4841,4,6,varejo,2,-50.0,50,2018-11-15T16:39:01Z,2,0
58082,4840,4,6,varejo,2,-1000.0,1000,2018-11-15T16:39:04Z,2,0
134680,4519,6,3,netflix,3,1000.0,1000,2018-11-15T16:41:12Z,2,0
1040,4712,6,21,boleto,3,8000.0,9140,2018-11-15T16:43:33Z,2,0
127228,4841,4,6,varejo,2,-622.0,622,2018-11-15T16:43:57Z,2,0
27720,4517,5,19,globoplay,3,3500.0,3500,2018-11-15T16:44:38Z,2,0
51206,1601,6,3,netflix,3,1000.0,1000,2018-11-15T16:44:45Z,2,0
118926,4841,4,6,varejo,2,-70.0,70,2018-11-15T16:44:55Z,2,0
127693,4841,4,6,varejo,2,-50.0,50,2018-11-15T16:45:18Z,2,0
106899,1601,6,3,netflix,3,1200.0,1200,2018-11-15T16:45:43Z,2,0
126393,4841,4,6,varejo,2,-60.0,60,2018-11-15T16:46:15Z,2,0
75997,4593,5,11,internet,3,500.0,500,2018-11-15T16:47:46Z,4,0
42054,1601,6,3,netflix,3,1000.0,1000,2018-11-15T16:48:42Z,2,0
96794,4841,4,6,varejo,2,-50.0,50,2018-11-15T16:49:16Z,2,0
29123,3447,6,10,netflix,3,1000.0,1000,2018-11-15T16:50:18Z,2,0
10638,4841,4,6,varejo,2,-20.0,20,2018-11-15T16:50:31Z,2,0
55571,1601,6,3,netflix,3,1000.0,1000,2018-11-15T16:56:51Z,2,0
14858,4841,4,6,varejo,2,-50.0,50,2018-11-15T16:57:23Z,2,0
75696,1601,6,3,netflix,3,1000.0,1000,2018-11-15T17:00:52Z,2,0
133201,12,6,4,netflix,3,1000.0,1000,2018-11-15T17:01:34Z,2,0
135253,1601,6,19,globoplay,3,3500.0,3500,2018-11-15T17:03:53Z,2,0
22789,4841,4,6,varejo,2,-70.0,70,2018-11-15T17:04:15Z,2,0
100864,4841,4,6,varejo,2,-50.0,50,2018-11-15T17:04:19Z,2,0
30741,1601,6,3,netflix,3,1000.0,1000,2018-11-15T17:05:06Z,2,0
120766,4841,4,6,varejo,2,-50.0,50,2018-11-15T17:05:40Z,2,0
112109,1601,6,3,netflix,3,1500.0,1500,2018-11-15T17:05:58Z,2,0
111274,4841,4,6,varejo,2,-75.0,75,2018-11-15T17:06:23Z,2,0
140642,1601,6,3,netflix,3,1000.0,1000,2018-11-15T17:08:55Z,2,0
102069,4841,4,6,varejo,2,-50.0,50,2018-11-15T17:09:31Z,2,0
116139,1601,6,3,netflix,3,2000.0,2000,2018-11-15T17:09:33Z,2,0
82407,4841,4,6,varejo,2,-100.0,100,2018-11-15T17:10:05Z,2,0
129196,1601,6,3,netflix,3,1000.0,1000,2018-11-15T17:11:09Z,2,0
14598,2700,5,3,netflix,3,1000.0,1000,2018-11-15T17:11:33Z,4,0
46966,4841,4,6,varejo,2,-50.0,50,2018-11-15T17:11:36Z,2,0
57298,2700,6,3,netflix,3,1000.0,1000,2018-11-15T17:13:13Z,2,0
52601,1601,6,3,netflix,3,1000.0,1000,2018-11-15T17:15:05Z,2,0
134815,1601,6,3,netflix,3,1000.0,1000,2018-11-15T17:15:38Z,2,0
131845,4841,4,6,varejo,2,-50.0,50,2018-11-15T17:15:38Z,2,0
96472,3756,5,1,netflix,3,4000.0,4000,2018-11-15T17:15:56Z,4,0
59991,4841,4,6,varejo,2,-50.0,50,2018-11-15T17:16:07Z,2,0
73825,1601,6,3,netflix,3,500.0,500,2018-11-15T17:16:37Z,2,0
17127,2358,5,19,globoplay,3,4000.0,4000,2018-11-15T17:16:49Z,2,0
105353,4841,4,6,varejo,2,-25.0,25,2018-11-15T17:17:04Z,2,0
94848,2358,5,19,globoplay,3,1000.0,1000,2018-11-15T17:18:16Z,2,0
19418,1346,6,3,netflix,3,1000.0,1000,2018-11-15T17:19:21Z,2,0
130702,4841,4,6,varejo,2,-25.0,25,2018-11-15T17:19:53Z,2,0
45767,2358,5,19,globoplay,3,1000.0,1000,2018-11-15T17:22:34Z,2,0
118832,3756,5,1,netflix,3,5000.0,5000,2018-11-15T17:22:36Z,4,0
94058,1601,6,3,netflix,3,1000.0,1000,2018-11-15T17:24:17Z,2,0
69421,2450,5,4,netflix,3,5000.0,5000,2018-11-15T17:24:42Z,4,0
2039,4841,4,6,varejo,2,-50.0,50,2018-11-15T17:24:50Z,2,0
110475,160,6,1,netflix,3,1100.0,1100,2018-11-15T17:25:05Z,2,0
20416,4841,4,6,varejo,2,-55.0,55,2018-11-15T17:25:20Z,2,0
120916,1601,6,3,netflix,3,1000.0,1000,2018-11-15T17:30:13Z,2,0
30105,4841,4,6,varejo,2,-50.0,50,2018-11-15T17:30:45Z,2,0
35696,2126,6,3,netflix,3,1000.0,1000,2018-11-15T17:31:22Z,2,0
122457,4841,4,6,varejo,2,-50.0,50,2018-11-15T17:31:47Z,2,0
115989,1709,6,4,netflix,3,1000.0,1000,2018-11-15T17:33:14Z,2,0
6115,4841,4,6,varejo,2,-50.0,50,2018-11-15T17:33:39Z,2,0
97335,4258,6,19,globoplay,3,12000.0,12000,2018-11-15T17:34:24Z,2,0
59514,4841,4,6,varejo,2,-80.0,80,2018-11-15T17:34:39Z,2,0
74226,3756,5,1,netflix,3,3500.0,3500,2018-11-15T17:34:58Z,4,0
138930,1601,6,3,netflix,3,1000.0,1000,2018-11-15T17:35:14Z,2,0
30557,4841,4,6,varejo,2,-50.0,50,2018-11-15T17:35:41Z,2,0
137218,2056,5,15,varejo,3,13000.0,13000,2018-11-15T17:36:34Z,2,0
1884,2126,6,10,netflix,3,1000.0,1000,2018-11-15T17:36:55Z,2,0
12754,4841,4,6,varejo,2,-20.0,20,2018-11-15T17:37:10Z,2,0
106983,2126,6,10,netflix,3,1000.0,1000,2018-11-15T17:38:08Z,2,0
91445,4153,6,10,netflix,3,1000.0,1000,2018-11-15T17:38:32Z,2,0
20102,2056,5,15,varejo,3,12000.0,12000,2018-11-15T17:39:06Z,2,0
15078,4841,4,6,varejo,2,-20.0,20,2018-11-15T17:39:59Z,2,0
31404,4841,4,6,varejo,2,-5.0,5,2018-11-15T17:40:03Z,2,0
135879,1601,6,3,netflix,3,1000.0,1000,2018-11-15T17:40:13Z,2,0
122852,4841,4,6,varejo,2,-50.0,50,2018-11-15T17:40:44Z,2,0
114865,1601,6,3,netflix,3,1200.0,1200,2018-11-15T17:41:08Z,2,0
44279,4841,4,6,varejo,2,-60.0,60,2018-11-15T17:41:37Z,2,0
12939,1601,6,3,netflix,3,1500.0,1500,2018-11-15T17:42:53Z,2,0
120486,4841,4,6,varejo,2,-75.0,75,2018-11-15T17:43:20Z,2,0
42942,1601,6,3,netflix,3,500.0,500,2018-11-15T17:44:35Z,2,0
33473,4841,4,6,varejo,2,-25.0,25,2018-11-15T17:45:04Z,2,0
43588,3710,1,15,varejo,3,4999.0,4999,2018-11-15T17:48:09Z,2,0
67978,3710,1,15,varejo,3,4999.0,4999,2018-11-15T17:50:39Z,2,0
113084,1601,6,3,netflix,3,1000.0,1000,2018-11-15T17:51:03Z,2,0
117415,3016,5,15,varejo,3,10000.0,10000,2018-11-15T17:51:10Z,2,0
49574,1601,6,3,netflix,3,1200.0,1200,2018-11-15T17:51:54Z,2,0
100904,4593,5,3,netflix,3,1000.0,1000,2018-11-15T17:52:21Z,4,0
37596,3400,5,15,varejo,3,5000.0,5000,2018-11-15T17:52:53Z,2,0
136923,1601,6,1,netflix,3,1000.0,1000,2018-11-15T17:53:13Z,2,0
22966,4841,4,6,varejo,2,-50.0,50,2018-11-15T17:53:27Z,2,0
101889,4805,1,15,varejo,3,2000.0,2000,2018-11-15T17:53:32Z,2,0
127361,508,1,15,varejo,3,2000.0,2000,2018-11-15T17:53:38Z,2,0
54057,1601,6,3,netflix,3,500.0,500,2018-11-15T17:53:53Z,2,0
29954,4841,4,6,varejo,2,-25.0,25,2018-11-15T17:54:18Z,2,0
90084,3400,6,4,netflix,3,1000.0,1000,2018-11-15T17:54:30Z,2,0
47638,4841,4,6,varejo,2,-50.0,50,2018-11-15T17:54:48Z,2,0
1220,571,5,15,varejo,3,2000.0,2000,2018-11-15T17:55:05Z,2,0
95165,508,1,15,varejo,3,2000.0,2000,2018-11-15T17:55:17Z,2,0
84094,4805,6,1,netflix,3,500.0,500,2018-11-15T17:55:33Z,2,0
115522,4841,4,6,varejo,2,-25.0,25,2018-11-15T17:55:44Z,2,0
135112,571,6,3,netflix,3,1000.0,1000,2018-11-15T17:56:43Z,2,0
126944,4841,4,6,varejo,2,-50.0,50,2018-11-15T17:57:14Z,2,0
136064,508,6,1,netflix,3,1000.0,1000,2018-11-15T17:58:05Z,2,0
7890,4841,4,6,varejo,2,-50.0,50,2018-11-15T17:58:18Z,2,0
20966,10,4,1,netflix,5,-2000.0,2000,2018-11-15T18:00:39Z,4,0
15678,1601,6,3,netflix,3,500.0,500,2018-11-15T18:02:38Z,2,0
74625,4460,5,10,netflix,3,1000.0,1000,2018-11-15T18:02:39Z,4,0
31136,4460,6,10,netflix,3,1000.0,1000,2018-11-15T18:03:13Z,2,0
89422,4841,4,6,varejo,2,-40.0,40,2018-11-15T18:11:50Z,2,0
23177,2056,6,10,netflix,3,1000.0,1000,2018-11-15T18:15:39Z,2,0
55138,4841,4,6,varejo,2,-20.0,20,2018-11-15T18:15:55Z,2,0
42864,1394,5,15,varejo,3,1200.0,1200,2018-11-15T18:19:33Z,2,0
4310,3016,5,11,internet,3,500.0,500,2018-11-15T18:19:46Z,4,0
16127,2056,6,3,netflix,3,2000.0,2000,2018-11-15T18:22:48Z,2,0
59035,4841,4,6,varejo,2,-100.0,100,2018-11-15T18:23:22Z,2,0
55566,2056,6,10,netflix,3,1000.0,1000,2018-11-15T18:23:33Z,2,0
54081,4841,4,6,varejo,2,-20.0,20,2018-11-15T18:23:44Z,2,0
5580,3447,6,19,globoplay,3,11000.0,11000,2018-11-15T18:25:06Z,2,0
80615,4841,4,6,varejo,2,-220.0,220,2018-11-15T18:25:19Z,2,0
106422,10,4,3,netflix,5,-10000.0,10000,2018-11-15T18:32:11Z,4,0
2620,654,6,3,netflix,3,1000.0,1000,2018-11-15T18:37:07Z,2,0
28715,10,4,10,netflix,5,-1000.0,1000,2018-11-15T18:37:17Z,4,0
78692,2450,5,4,netflix,3,5000.0,5000,2018-11-15T18:40:14Z,4,0
16162,4841,4,6,varejo,2,-250.0,250,2018-11-15T18:41:51Z,2,0
8294,2625,6,3,netflix,3,500.0,500,2018-11-15T18:41:58Z,2,0
75390,662,5,1,netflix,3,1500.0,1500,2018-11-15T18:50:09Z,4,0
58106,184,5,15,varejo,3,1000.0,1000,2018-11-15T18:50:46Z,2,0
123518,4841,4,6,varejo,2,-75.0,75,2018-11-15T18:50:57Z,2,0
110314,2325,5,3,netflix,3,1000.0,1000,2018-11-15T18:52:16Z,4,0
58151,4841,4,6,varejo,2,-50.0,50,2018-11-15T18:52:59Z,2,0
16121,184,5,10,netflix,3,1100.0,1100,2018-11-15T18:53:07Z,4,0
112809,3661,5,21,boleto,3,2000.0,2660,2018-11-15T18:56:21Z,2,0
51908,4841,4,6,varejo,2,-496.0,496,2018-11-15T18:57:04Z,2,0
